Feature,Perturbation_%,Sample_Index,Original_Feature_Value,Perturbed_Feature_Value,Baseline_Prediction,Perturbed_Prediction,Actual_Value,Impact_on_Prediction_%,Baseline_Error_%,Perturbed_Error_%,Error_Change_%
Water_Cement_Ratio,-5.0,0,0.33249999999999996,0.33249999999999996,0.5435466844844884,0.5438861572379444,0.4820009999999999,0.06245512357011073,12.768787717139283,12.839217602856538,0.07042988571725495
Water_Cement_Ratio,-5.0,1,0.33249999999999996,0.33249999999999996,0.2431976931074724,0.24516136833408286,0.228001,0.8074399068179793,6.665187041930694,7.5264443287892835,0.8612572868585895
Water_Cement_Ratio,-5.0,2,0.38,0.38,0.34481258947472704,0.32435413862710105,0.225001,-5.933208784166358,53.24935865828464,44.15675424869269,-9.09260440959195
Water_Cement_Ratio,-5.0,3,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.124001,3.458548052110011,9.822329262100965,6.70349118735718,-3.1188380747437847
Water_Cement_Ratio,-5.0,4,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.043001,3.458548052110011,160.04328618334966,169.03700819228675,8.993722008937084
Water_Cement_Ratio,-5.0,5,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.047001,3.458548052110011,137.91241354801426,146.140728692507,8.22831514449274
Water_Cement_Ratio,-5.0,6,0.418,0.418,0.15796835139928075,0.1760347695899412,0.129001,11.436732757307672,22.45513709140297,36.46000386814147,14.0048667767385
Water_Cement_Ratio,-5.0,7,0.4275,0.4275,0.08911383572510151,0.07092699001596707,0.064001,-20.40855447546579,39.238192723709794,10.821690311037434,-28.416502412672358
Water_Cement_Ratio,-5.0,8,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.230001,3.458548052110011,51.382292471901344,49.700825695207755,-1.6814667766935898
Water_Cement_Ratio,-5.0,9,0.38,0.38,0.380202359391613,0.3494770714949791,0.4750009999999999,-8.081298586836624,19.95756653320454,26.42603457782633,6.468468044621787
Water_Cement_Ratio,-5.0,10,0.38,0.38,0.321926346274652,0.3241430624973957,0.4300009999999999,0.6885786914912906,25.133581951053124,24.618067749285284,-0.5155142017678394
Water_Cement_Ratio,-5.0,11,0.285,0.285,0.31947808965114904,0.32397982029111394,0.3480009999999999,1.409089006660994,8.196215053649517,6.902618012271793,-1.2935970413777245
Water_Cement_Ratio,-5.0,12,0.4085,0.4085,0.26356669606396976,0.25680578717779873,0.254001,-2.565160540818142,3.7660072456288702,1.1042425729815044,-2.661764672647366
Water_Cement_Ratio,-5.0,13,0.38,0.38,0.3134904289744377,0.32340907912412936,0.3080009999999999,3.163940341700337,1.782276347946199,5.00260685001979,3.220330502073591
Water_Cement_Ratio,-5.0,14,0.4275,0.4275,0.055136223558347255,0.056980142699804025,0.052001,3.3442971289200893,6.029160128357641,9.57509028634839,3.5459301579907487
Water_Cement_Ratio,-5.0,15,0.38949999999999996,0.38949999999999996,0.13555278738176288,0.1352528122916126,0.137001,-0.22129761839972487,1.0570817864374218,1.2760401080192234,0.21895832158180162
Water_Cement_Ratio,-5.0,16,0.38,0.38,0.380202359391613,0.3494770714949791,0.3600009999999999,-8.081298586836624,5.611473132467163,2.923305353324247,-2.688167779142916
Water_Cement_Ratio,-5.0,17,0.38,0.38,0.321926346274652,0.3241430624973957,0.3500009999999999,0.6885786914912906,8.021306717794493,7.387961035141095,-0.6333456826533981
Water_Cement_Ratio,-5.0,18,0.39899999999999997,0.39899999999999997,0.09083998274249505,0.08596826993602295,0.085001,-5.362960955510072,6.869310646339525,1.1379512429535656,-5.731359403385959
Water_Cement_Ratio,-5.0,19,0.33249999999999996,0.33249999999999996,0.2710360597582249,0.274266039023558,0.200001,1.1917156957691735,35.51735229235099,37.132333850109745,1.6149815577587532
Water_Cement_Ratio,-5.0,20,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.191001,3.458548052110011,41.4551685636713,39.43036743641907,-2.024801127252232
Water_Cement_Ratio,-5.0,21,0.5225,0.5225,0.3052649179485576,0.2954275049759045,0.256001,-3.2225822209648367,19.243642778175715,15.400918346375406,-3.8427244318003098
Water_Cement_Ratio,-5.0,22,0.4275,0.4275,0.11182121349170218,0.11568860389276522,0.139001,3.458548052110011,19.553662569548298,16.771387333353562,-2.782275236194735
Water_Cement_Ratio,-5.0,23,0.418,0.418,0.20017119692634183,0.1769021543811578,0.216001,-11.62457081862106,7.328578605496348,18.10123361412317,10.772655008626822
Water_Cement_Ratio,-5.0,24,3.8,3.8,0.3891749205539696,0.3910208358841577,0.4750009999999999,0.47431507856685967,18.068610265247923,17.67999732965661,-0.38861293559131127
Water_Cement_Ratio,-5.0,25,0.38949999999999996,0.38949999999999996,0.07067466925325813,0.07542874451178641,0.094001,6.72670322869479,24.81498148609256,19.757508418222773,-5.057473067869786
Water_Cement_Ratio,-5.0,26,0.38,0.38,0.321926346274652,0.3241430624973957,0.235001,0.6885786914912906,36.98935165154702,37.93263113663164,0.9432794850846236
Water_Cement_Ratio,-5.0,27,0.39899999999999997,0.39899999999999997,0.0878354815924024,0.08594449594152484,0.111001,-2.152872183991218,20.869648388390736,22.573223717331523,1.7035753289407864
Water_Cement_Ratio,-5.0,28,0.39899999999999997,0.39899999999999997,0.08854839416904203,0.08488539089637702,0.065001,-4.136724676985344,36.22620293386568,30.59089998058032,-5.635302953285358
Water_Cement_Ratio,-5.0,29,0.38,0.38,0.303142062555608,0.31656344044077267,0.242001,4.42742184044574,25.264797482493044,30.81079848462307,5.546001002130026
Water_Cement_Ratio,-5.0,30,0.418,0.418,0.20017119692634183,0.1769021543811578,0.247001,-11.62457081862106,18.95935768424345,28.37998454210396,9.420626857860508
Water_Cement_Ratio,-5.0,31,0.39899999999999997,0.39899999999999997,0.08854839416904203,0.08488539089637702,0.075001,-4.136724676985344,18.062951386037565,13.17901214167414,-4.883939244363425
Water_Cement_Ratio,-5.0,32,0.418,0.418,0.217276126113634,0.17774938891017725,0.243001,-18.191937563717666,10.586324289351069,26.852404348057313,16.266080058706244
Water_Cement_Ratio,-5.0,33,0.475,0.475,0.2790020036464555,0.2771318675354103,0.313001,-0.6702948676365013,10.862264450766764,11.459750117280672,0.5974856665139079
Water_Cement_Ratio,-5.0,34,0.38,0.38,0.37232587549993273,0.3596313228016012,0.3460009999999999,-3.4095273881478656,7.608323530837439,3.9393882681267733,-3.668935262710666
Water_Cement_Ratio,5.0,0,0.3675,0.3675,0.5435466844844884,0.5530300905870753,0.4820009999999999,1.744727062695853,12.768787717139283,14.736295274714248,1.9675075575749652
Water_Cement_Ratio,5.0,1,0.3675,0.3675,0.2431976931074724,0.24264114967232958,0.228001,-0.22884404372079586,6.665187041930694,6.42109011466159,-0.24409692726910404
Water_Cement_Ratio,5.0,2,0.42000000000000004,0.42000000000000004,0.34481258947472704,0.3748432296511659,0.225001,8.709264421634451,53.24935865828464,66.5962505282936,13.346891870008953
Water_Cement_Ratio,5.0,3,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.124001,-4.575293162053321,9.822329262100965,13.94822206507102,4.125892802970055
Water_Cement_Ratio,5.0,4,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.043001,-4.575293162053321,160.04328618334966,148.1455434922241,-11.897742691125558
Water_Cement_Ratio,5.0,5,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.047001,-4.575293162053321,137.91241354801426,127.02722315927595,-10.885190388738309
Water_Cement_Ratio,5.0,6,0.462,0.462,0.15796835139928075,0.1585561199463522,0.129001,0.3720799399784762,22.45513709140297,22.910768091993226,0.4556310005902553
Water_Cement_Ratio,5.0,7,0.47250000000000003,0.47250000000000003,0.08911383572510151,0.08100786857234911,0.064001,-9.096193746791126,39.238192723709794,26.57281694403073,-12.665375779679064
Water_Cement_Ratio,5.0,8,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.230001,-4.575293162053321,51.382292471901344,53.60669511998153,2.2244026480801864
Water_Cement_Ratio,5.0,9,0.42000000000000004,0.42000000000000004,0.380202359391613,0.3955469289063581,0.4750009999999999,4.035895395099328,19.95756653320454,16.7271376467927,-3.2304288864118433
Water_Cement_Ratio,5.0,10,0.42000000000000004,0.42000000000000004,0.321926346274652,0.29904565273075523,0.4300009999999999,-7.107431189982838,25.133581951053124,30.454661098286913,5.321079147233789
Water_Cement_Ratio,5.0,11,0.315,0.315,0.31947808965114904,0.3166995794475403,0.3480009999999999,-0.8697028978239852,8.196215053649517,8.994635231640027,0.7984201779905096
Water_Cement_Ratio,5.0,12,0.4515,0.4515,0.26356669606396976,0.24953336157072817,0.254001,-5.324395950934405,3.7660072456288702,1.7589058426036939,-2.0071014030251764
Water_Cement_Ratio,5.0,13,0.42000000000000004,0.42000000000000004,0.3134904289744377,0.2977610634553619,0.3080009999999999,-5.017494655429613,1.782276347946199,3.324643927986601,1.542367580040402
Water_Cement_Ratio,5.0,14,0.47250000000000003,0.47250000000000003,0.055136223558347255,0.05604546341134722,0.052001,1.6490789436055031,6.029160128357641,7.777664682116149,1.748504553758508
Water_Cement_Ratio,5.0,15,0.4305,0.4305,0.13555278738176288,0.1708850057677903,0.137001,26.065283546342616,1.0570817864374218,24.732670394953537,23.675588608516115
Water_Cement_Ratio,5.0,16,0.42000000000000004,0.42000000000000004,0.380202359391613,0.3955469289063581,0.3600009999999999,4.035895395099328,5.611473132467163,9.873841713316969,4.262368580849806
Water_Cement_Ratio,5.0,17,0.42000000000000004,0.42000000000000004,0.321926346274652,0.29904565273075523,0.3500009999999999,-7.107431189982838,8.021306717794493,14.558629052272618,6.537322334478125
Water_Cement_Ratio,5.0,18,0.441,0.441,0.09083998274249505,0.09186845674527205,0.085001,1.1321820763577501,6.869310646339525,8.079265826604464,1.2099551802649398
Water_Cement_Ratio,5.0,19,0.3675,0.3675,0.2710360597582249,0.27702306791605247,0.200001,2.2089341776766522,35.51735229235099,38.51084140381921,2.9934891114682145
Water_Cement_Ratio,5.0,20,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.191001,-4.575293162053321,41.4551685636713,44.13376623311329,2.6785976694419915
Water_Cement_Ratio,5.0,21,0.5775000000000001,0.5775000000000001,0.3052649179485576,0.3192042217735625,0.256001,4.566297338940836,19.243642778175715,24.68866206521167,5.445019287035954
Water_Cement_Ratio,5.0,22,0.47250000000000003,0.47250000000000003,0.11182121349170218,0.10670506515709129,0.139001,-4.575293162053321,19.553662569548298,23.234318345126095,3.6806557755777973
Water_Cement_Ratio,5.0,23,0.462,0.462,0.20017119692634183,0.18385658340998856,0.216001,-8.150330200781413,7.328578605496348,14.881605450905985,7.5530268454096365
Water_Cement_Ratio,5.0,24,4.2,4.2,0.3891749205539696,0.38733145479413855,0.4750009999999999,-0.47368565199602297,18.068610265247923,18.456707502902386,0.38809723765446336
Water_Cement_Ratio,5.0,25,0.4305,0.4305,0.07067466925325813,0.07307019352965437,0.094001,3.3895090018915095,24.81498148609256,22.266578515489872,-2.5484029706026874
Water_Cement_Ratio,5.0,26,0.42000000000000004,0.42000000000000004,0.321926346274652,0.29904565273075523,0.235001,-7.107431189982838,36.98935165154702,27.252927745309698,-9.73642390623732
Water_Cement_Ratio,5.0,27,0.441,0.441,0.0878354815924024,0.08567866302618848,0.111001,-2.455520852293562,20.869648388390736,22.812710672707016,1.9430622843162801
Water_Cement_Ratio,5.0,28,0.441,0.441,0.08854839416904203,0.10059466931930106,0.065001,13.604171214287925,36.22620293386568,54.758648819712086,18.532445885846407
Water_Cement_Ratio,5.0,29,0.42000000000000004,0.42000000000000004,0.303142062555608,0.2836382808982079,0.242001,-6.433875092415565,25.264797482493044,17.205416877702127,-8.059380604790917
Water_Cement_Ratio,5.0,30,0.462,0.462,0.20017119692634183,0.18385658340998856,0.247001,-8.150330200781413,18.95935768424345,25.5644376298118,6.605079945568349
Water_Cement_Ratio,5.0,31,0.441,0.441,0.08854839416904203,0.10059466931930106,0.075001,13.604171214287925,18.062951386037565,34.124437433235634,16.06148604719807
Water_Cement_Ratio,5.0,32,0.462,0.462,0.217276126113634,0.2690341654962285,0.243001,23.82131912436867,10.586324289351069,10.71319274251073,0.1268684531596609
Water_Cement_Ratio,5.0,33,0.525,0.525,0.2790020036464555,0.28580319312613356,0.313001,2.4376848161622386,10.862264450766764,8.689367405812256,-2.1728970449545084
Water_Cement_Ratio,5.0,34,0.42000000000000004,0.42000000000000004,0.37232587549993273,0.369490054597525,0.3460009999999999,-0.7616502341127942,7.608323530837439,6.788724482739964,-0.8195990480974755
Water_Cement_Ratio,10.0,0,0.385,0.385,0.5435466844844884,0.5537477152169349,0.4820009999999999,1.8767533725500274,12.768787717139283,14.885179743804475,2.116392026665192
Water_Cement_Ratio,10.0,1,0.385,0.385,0.2431976931074724,0.2427221576590117,0.228001,-0.19553452271052854,6.665187041930694,6.456619777549963,-0.20856726438073103
Water_Cement_Ratio,10.0,2,0.44000000000000006,0.44000000000000006,0.34481258947472704,0.37625377329037063,0.225001,9.118339867909048,53.24935865828464,67.22315602613793,13.973797367853287
Water_Cement_Ratio,10.0,3,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.124001,-0.7960368819024954,9.822329262100965,10.540176780415237,0.7178475183142723
Water_Cement_Ratio,10.0,4,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.043001,-0.7960368819024954,160.04328618334966,157.97324571641894,-2.0700404669307204
Water_Cement_Ratio,10.0,5,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.047001,-0.7960368819024954,137.91241354801426,136.01854298954768,-1.893870558466574
Water_Cement_Ratio,10.0,6,0.48400000000000004,0.48400000000000004,0.15796835139928075,0.17110057114065094,0.129001,8.313196678350586,22.45513709140297,32.635073480555135,10.179936389152164
Water_Cement_Ratio,10.0,7,0.49500000000000005,0.49500000000000005,0.08911383572510151,0.08589010296341253,0.064001,-3.6175446107308837,39.238192723709794,34.20118898675415,-5.037003736955647
Water_Cement_Ratio,10.0,8,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.230001,-0.7960368819024954,51.382292471901344,51.7693073549605,0.3870148830591589
Water_Cement_Ratio,10.0,9,0.44000000000000006,0.44000000000000006,0.380202359391613,0.3872420338722293,0.4750009999999999,1.8515599145362784,19.95756653320454,18.475532920513988,-1.4820336126905538
Water_Cement_Ratio,10.0,10,0.44000000000000006,0.44000000000000006,0.321926346274652,0.2847542617300625,0.4300009999999999,-11.546766822519103,25.133581951053124,33.778232671537374,8.64465072048425
Water_Cement_Ratio,10.0,11,0.33,0.33,0.31947808965114904,0.31380228318665254,0.3480009999999999,-1.7765870801012187,8.196215053649517,9.827189236050287,1.6309741824007702
Water_Cement_Ratio,10.0,12,0.47300000000000003,0.47300000000000003,0.26356669606396976,0.22719670384946897,0.254001,-13.799160803561275,3.7660072456288702,10.552830953630503,6.7868237080016325
Water_Cement_Ratio,10.0,13,0.44000000000000006,0.44000000000000006,0.3134904289744377,0.29895184789773116,0.3080009999999999,-4.637647511047942,1.782276347946199,2.938026857792266,1.155750509846067
Water_Cement_Ratio,10.0,14,0.49500000000000005,0.49500000000000005,0.055136223558347255,0.06305384855888028,0.052001,14.360114802121506,6.029160128357641,21.255069246515042,15.2259091181574
Water_Cement_Ratio,10.0,15,0.451,0.451,0.13555278738176288,0.19163960764417864,0.137001,41.37636808932313,1.0570817864374218,39.88190425192417,38.82482246548675
Water_Cement_Ratio,10.0,16,0.44000000000000006,0.44000000000000006,0.380202359391613,0.3872420338722293,0.3600009999999999,1.8515599145362784,5.611473132467163,7.566932834139177,1.955459701672014
Water_Cement_Ratio,10.0,17,0.44000000000000006,0.44000000000000006,0.321926346274652,0.2847542617300625,0.3500009999999999,-11.546766822519103,8.021306717794493,18.641871957490803,10.62056523969631
Water_Cement_Ratio,10.0,18,0.462,0.462,0.09083998274249505,0.09338199298456655,0.085001,2.798338534780835,6.869310646339525,9.85987574801068,2.990565101671155
Water_Cement_Ratio,10.0,19,0.385,0.385,0.2710360597582249,0.27822401971795474,0.200001,2.652030864875237,35.51735229235099,39.111314302405845,3.5939620100548524
Water_Cement_Ratio,10.0,20,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.191001,-0.7960368819024954,41.4551685636713,41.92120701435213,0.46603845068082705
Water_Cement_Ratio,10.0,21,0.6050000000000001,0.6050000000000001,0.3052649179485576,0.32005764405281123,0.256001,4.845865094378931,19.243642778175715,25.022028840829236,5.778386062653521
Water_Cement_Ratio,10.0,22,0.49500000000000005,0.49500000000000005,0.11182121349170218,0.1109310753905173,0.139001,-0.7960368819024954,19.553662569548298,20.19404508563443,0.640382516086131
Water_Cement_Ratio,10.0,23,0.48400000000000004,0.48400000000000004,0.20017119692634183,0.18813124352983146,0.216001,-6.014828097841061,7.328578605496348,12.902605298201648,5.574026692705299
Water_Cement_Ratio,10.0,24,4.4,4.4,0.3891749205539696,0.38549043535403194,0.4750009999999999,-0.9467427126838044,18.068610265247923,18.844289726962256,0.7756794617143328
Water_Cement_Ratio,10.0,25,0.451,0.451,0.07067466925325813,0.0814120560338084,0.094001,15.192694771691864,24.81498148609256,13.392351109234587,-11.422630376857972
Water_Cement_Ratio,10.0,26,0.44000000000000006,0.44000000000000006,0.321926346274652,0.2847542617300625,0.235001,-11.546766822519103,36.98935165154702,21.171510644662163,-15.817841006884855
Water_Cement_Ratio,10.0,27,0.462,0.462,0.0878354815924024,0.08518019107726905,0.111001,-3.023027217469052,20.869648388390736,23.261780454888648,2.3921320664979113
Water_Cement_Ratio,10.0,28,0.462,0.462,0.08854839416904203,0.1297798922791971,0.065001,46.56380106842216,36.22620293386568,99.65830107105596,63.43209813719028
Water_Cement_Ratio,10.0,29,0.44000000000000006,0.44000000000000006,0.303142062555608,0.2817450013924136,0.242001,-7.058426990569594,25.264797482493044,16.42307320730642,-8.841724275186625
Water_Cement_Ratio,10.0,30,0.48400000000000004,0.48400000000000004,0.20017119692634183,0.18813124352983146,0.247001,-6.014828097841061,18.95935768424345,23.83381300892245,4.874455324679001
Water_Cement_Ratio,10.0,31,0.462,0.462,0.08854839416904203,0.1297798922791971,0.075001,46.56380106842216,18.062951386037565,73.03754920494005,54.97459781890248
Water_Cement_Ratio,10.0,32,0.48400000000000004,0.48400000000000004,0.217276126113634,0.2723139930385588,0.243001,25.330839567776696,10.586324289351069,12.06291045656553,1.476586167214462
Water_Cement_Ratio,10.0,33,0.55,0.55,0.2790020036464555,0.2977129499889961,0.313001,6.706384218749434,10.862264450766764,4.884345420942381,-5.977919029824383
Water_Cement_Ratio,10.0,34,0.44000000000000006,0.44000000000000006,0.37232587549993273,0.37931124709806113,0.3460009999999999,1.8761445437411348,7.608323530837439,9.627211221372555,2.0188876905351156
Temperature_K,-10.0,0,333.0,299.7,0.5435466844844884,0.3823324134777079,0.4820009999999999,-29.65969172632883,12.768787717139283,20.6780870832824,7.909299366143117
Temperature_K,-10.0,1,283.0,254.70000000000002,0.2431976931074724,0.21891426168048378,0.228001,-9.985058294223807,6.665187041930694,3.9853940638489433,-2.6797929780817507
Temperature_K,-10.0,2,313.0,281.7,0.34481258947472704,0.30945304704285137,0.225001,-10.254713288091049,53.24935865828464,37.53407631203922,-15.715282346245424
Temperature_K,-10.0,3,287.0,258.3,0.11182121349170218,0.08306094293404707,0.124001,-25.71986983470654,9.822329262100965,33.01590879585884,23.193579533757877
Temperature_K,-10.0,4,287.0,258.3,0.11182121349170218,0.08306094293404707,0.043001,-25.71986983470654,160.04328618334966,93.16049146309872,-66.88279472025094
Temperature_K,-10.0,5,287.0,258.3,0.11182121349170218,0.08306094293404707,0.047001,-25.71986983470654,137.91241354801426,76.72165046285626,-61.190763085158
Temperature_K,-10.0,6,292.0,262.8,0.15796835139928075,0.1670320261059795,0.129001,5.737652274277021,22.45513709140297,29.4811870496969,7.026049958293928
Temperature_K,-10.0,7,289.0,260.1,0.08911383572510151,0.07449213004542535,0.064001,-16.407896215780926,39.238192723709794,16.392134568874464,-22.84605815483533
Temperature_K,-10.0,8,287.0,258.3,0.11182121349170218,0.08306094293404707,0.230001,-25.71986983470654,51.382292471901344,63.88670356474664,12.504411092845295
Temperature_K,-10.0,9,313.0,281.7,0.380202359391613,0.3201310038550131,0.4750009999999999,-15.799837652960408,19.95756653320454,32.604141074437074,12.646574541232532
Temperature_K,-10.0,10,303.0,272.7,0.321926346274652,0.316877471083264,0.4300009999999999,-1.5683323995733387,25.133581951053124,26.307736241714778,1.1741542906616544
Temperature_K,-10.0,11,293.0,263.7,0.31947808965114904,0.33924529744001536,0.3480009999999999,6.1873438051576315,8.196215053649517,2.515999252871267,-5.68021580077825
Temperature_K,-10.0,12,293.0,263.7,0.26356669606396976,0.2601002299079968,0.254001,-1.315214026559569,3.7660072456288702,2.4012621635335405,-1.3647450820953297
Temperature_K,-10.0,13,293.0,263.7,0.3134904289744377,0.31960870768871263,0.3080009999999999,1.951663639075195,1.782276347946199,3.768724026452097,1.9864476785058982
Temperature_K,-10.0,14,290.0,261.0,0.055136223558347255,0.05705290274360703,0.052001,3.4762612699280613,6.029160128357641,9.715010756729745,3.685850628372104
Temperature_K,-10.0,15,300.0,270.0,0.13555278738176288,0.09605603987512702,0.137001,-29.137539898312493,1.0570817864374218,29.886614057468915,28.829532271031493
Temperature_K,-10.0,16,313.0,281.7,0.380202359391613,0.3201310038550131,0.3600009999999999,-15.799837652960408,5.611473132467163,11.074968165362549,5.463495032895386
Temperature_K,-10.0,17,303.0,272.7,0.321926346274652,0.316877471083264,0.3500009999999999,-1.5683323995733387,8.021306717794493,9.46383836524351,1.442531647449016
Temperature_K,-10.0,18,288.0,259.2,0.09083998274249505,0.0774474967842487,0.085001,-14.742941988672717,6.869310646339525,8.886369825944747,2.017059179605223
Temperature_K,-10.0,19,323.0,290.7,0.2710360597582249,0.18857089894699997,0.200001,-30.425900112622354,35.51735229235099,5.715021951390266,-29.802330340960726
Temperature_K,-10.0,20,287.0,258.3,0.11182121349170218,0.08306094293404707,0.191001,-25.71986983470654,41.4551685636713,56.5128230040434,15.057654440372097
Temperature_K,-10.0,21,323.0,290.7,0.3052649179485576,0.28443521003655753,0.256001,-6.823485663527909,19.243642778175715,11.107069908538463,-8.136572869637252
Temperature_K,-10.0,22,287.0,258.3,0.11182121349170218,0.08306094293404707,0.139001,-25.71986983470654,19.553662569548298,40.244355843449284,20.690693273900987
Temperature_K,-10.0,23,306.0,275.40000000000003,0.20017119692634183,0.12323486115068386,0.216001,-38.43526788920021,7.328578605496348,42.94708767520342,35.61850906970707
Temperature_K,-10.0,24,313.0,281.7,0.3891749205539696,0.28783495924563907,0.4750009999999999,-26.039694737800307,18.068610265247923,39.403294046614825,21.334683781366902
Temperature_K,-10.0,25,292.0,262.8,0.07067466925325813,0.06931059072092749,0.094001,-1.9300812394926883,24.81498148609256,26.266113423338595,1.4511319372460356
Temperature_K,-10.0,26,303.0,272.7,0.321926346274652,0.316877471083264,0.235001,-1.5683323995733387,36.98935165154702,34.84090326563035,-2.148448385916666
Temperature_K,-10.0,27,282.0,253.8,0.0878354815924024,0.07741909311198787,0.111001,-11.858975771034567,20.869648388390736,30.253697613545942,9.384049225155206
Temperature_K,-10.0,28,291.0,261.90000000000003,0.08854839416904203,0.07495765617170148,0.065001,-15.34837319736747,36.22620293386568,15.317696914972817,-20.90850601889286
Temperature_K,-10.0,29,293.0,263.7,0.303142062555608,0.3132230712336164,0.242001,3.325506395589422,25.264797482493044,29.430486334195493,4.165688851702448
Temperature_K,-10.0,30,306.0,275.40000000000003,0.20017119692634183,0.12323486115068386,0.247001,-38.43526788920021,18.95935768424345,50.10754565743303,31.14818797318958
Temperature_K,-10.0,31,291.0,261.90000000000003,0.08854839416904203,0.07495765617170148,0.075001,-15.34837319736747,18.062951386037565,0.05779100051801223,-18.005160385519552
Temperature_K,-10.0,32,299.0,269.1,0.217276126113634,0.13816711445557495,0.243001,-36.40943580551761,10.586324289351069,43.14133914857348,32.55501485922241
Temperature_K,-10.0,33,293.0,263.7,0.2790020036464555,0.2699205259988326,0.313001,-3.2549865337636534,10.862264450766764,13.763685739396161,2.901421288629397
Temperature_K,-10.0,34,293.0,263.7,0.37232587549993273,0.35698200115879813,0.3460009999999999,-4.121087292289835,7.608323530837439,3.1736905843619665,-4.434632946475473
Temperature_K,-5.0,0,333.0,316.34999999999997,0.5435466844844884,0.4889490287550222,0.4820009999999999,-10.044704031494147,12.768787717139283,1.4414967510487156,-11.327290966090567
Temperature_K,-5.0,1,283.0,268.84999999999997,0.2431976931074724,0.22557510984102785,0.228001,-7.24619672221023,6.665187041930694,1.0639822452410974,-5.601204796689597
Temperature_K,-5.0,2,313.0,297.34999999999997,0.34481258947472704,0.28750850338600376,0.225001,-16.618907730723496,53.24935865828464,27.7809891449388,-25.46836951334584
Temperature_K,-5.0,3,287.0,272.65,0.11182121349170218,0.09381060340192425,0.124001,-16.10661298279904,9.822329262100965,24.34689768475718,14.524568422656216
Temperature_K,-5.0,4,287.0,272.65,0.11182121349170218,0.09381060340192425,0.043001,-16.10661298279904,160.04328618334966,118.15912049004503,-41.88416569330464
Temperature_K,-5.0,5,287.0,272.65,0.11182121349170218,0.09381060340192425,0.047001,-16.10661298279904,137.91241354801426,99.59278185979925,-38.31963168821501
Temperature_K,-5.0,6,292.0,277.4,0.15796835139928075,0.16484859338874855,0.129001,4.355455968567588,22.45513709140297,27.788616668668105,5.333479577265134
Temperature_K,-5.0,7,289.0,274.55,0.08911383572510151,0.08062469125170647,0.064001,-9.52618008676269,39.238192723709794,25.974111735295498,-13.264080988414296
Temperature_K,-5.0,8,287.0,272.65,0.11182121349170218,0.09381060340192425,0.230001,-16.10661298279904,51.382292471901344,59.212958464561346,7.830665992660002
Temperature_K,-5.0,9,313.0,297.34999999999997,0.380202359391613,0.3056306990273811,0.4750009999999999,-19.613676381061644,19.95756653320454,35.65683040090838,15.699263867703841
Temperature_K,-5.0,10,303.0,287.84999999999997,0.321926346274652,0.2996519551481122,0.4300009999999999,-6.919095434188647,25.133581951053124,30.313660864018395,5.180078912965271
Temperature_K,-5.0,11,293.0,278.34999999999997,0.31947808965114904,0.33272843463252905,0.3480009999999999,4.147497249607504,8.196215053649517,4.388655597964044,-3.8075594556854737
Temperature_K,-5.0,12,293.0,278.34999999999997,0.26356669606396976,0.26072286581764925,0.254001,-1.0789793584657945,3.7660072456288702,2.646393446344414,-1.1196137992844561
Temperature_K,-5.0,13,293.0,278.34999999999997,0.3134904289744377,0.32813930435810734,0.3080009999999999,4.672830182277795,1.782276347946199,6.538389277342422,4.756112929396224
Temperature_K,-5.0,14,290.0,275.5,0.055136223558347255,0.05443403073832398,0.052001,-1.2735598753516162,6.029160128357641,4.678815288790564,-1.350344839567077
Temperature_K,-5.0,15,300.0,285.0,0.13555278738176288,0.1044143533540096,0.137001,-22.971445020939946,1.0570817864374218,23.785699845979526,22.728618059542104
Temperature_K,-5.0,16,313.0,297.34999999999997,0.380202359391613,0.3056306990273811,0.3600009999999999,-19.613676381061644,5.611473132467163,15.102819429006814,9.491346296539652
Temperature_K,-5.0,17,303.0,287.84999999999997,0.321926346274652,0.2996519551481122,0.3500009999999999,-6.919095434188647,8.021306717794493,14.385400285109956,6.364093567315463
Temperature_K,-5.0,18,288.0,273.59999999999997,0.09083998274249505,0.08107684384733804,0.085001,-10.747623018415437,6.869310646339525,4.616599984308363,-2.252710662031162
Temperature_K,-5.0,19,323.0,306.84999999999997,0.2710360597582249,0.24545417704055517,0.200001,-9.43855320966879,35.51735229235099,22.726474887903137,-12.790877404447855
Temperature_K,-5.0,20,287.0,272.65,0.11182121349170218,0.09381060340192425,0.191001,-16.10661298279904,41.4551685636713,50.884757984552834,9.429589420881534
